kepid,radius,mass,cdpp6,koi_count
9463387,0.519,0.53,322.888,0
9411171,0.55,0.58,660.3889999999999,0
9450768,0.35,0.37,458.473,0
9450804,0.473,0.48,134.293,0
9455236,0.49,0.49,179.035,0
9411227,0.18,0.16,757.7639999999999,0
9530886,0.54,0.55,183.76,0
9532400,0.557,0.58,419.285,0
9533454,0.39299999999999996,0.4,1440.241,0
9541573,0.569,0.57,640.83,0
9578043,0.537,0.56,452.336,0
9578520,0.35,0.36,59.01,0
9580891,0.303,0.29,629.596,0
9593558,0.424,0.44,412.334,0
9593572,0.57,0.6,196.363,0
9520539,0.5,0.51,151.385,0
9520546,0.48200000000000004,0.51,233.12,0
9528112,0.14400000000000002,0.12,20.273,0
9530943,0.163,0.14,829.694,0
9532480,0.25,0.25,984.7860000000001,0
9533533,0.47,0.48,1493.98,0
9583357,0.527,0.55,127.117,0
9520806,0.29,0.3,361.283,0
9531003,0.55,0.58,482.07099999999997,0
9569124,0.494,0.5,405.712,0
9573685,0.537,0.56,129.31,1.0
9583871,0.536,0.56,164.382,0
9513939,0.34,0.36,468.851,0
9528391,0.376,0.4,540.951,0
9531117,0.47,0.48,245.047,0
9532642,0.251,0.26,604.026,0
9569210,0.51,0.52,241.018,0
9588430,0.586,0.59,87.869,0
9593769,0.542,0.56,518.731,0
9518295,0.542,0.54,69.169,0
9532733,0.11599999999999999,0.09,3791.676,0
9533653,0.466,0.49,1398.605,0
9588514,0.41,0.43,291.875,0
9514298,0.5,0.5,213.21,0
9514424,0.36,0.37,522.698,0
9531271,0.25,0.23,587.03,0
9532760,0.36,0.38,126.896,0
9533694,0.529,0.54,563.874,0
9533770,0.39,0.4,1056.079,0
9581424,0.46,0.49,284.192,0
9581479,0.11599999999999999,0.09,5672.443,0
9588880,0.537,0.56,288.182,0
9531389,0.44,0.45,790.625,0
9532842,0.47,0.5,791.6519999999999,0
9579384,0.17300000000000001,0.15,443.601,0
9593913,0.424,0.44,829.284,0
9593954,0.499,0.5,888.15,0
9515011,0.562,0.57,181.547,0
9519001,0.54,0.57,536.909,0
9521795,0.49,0.5,186.899,0
9543852,0.447,0.46,277.323,0
9574706,0.542,0.57,193.834,0
9581740,0.406,0.43,677.372,0
9589235,0.34,0.35,247.09599999999998,0
9532991,0.5379999999999999,0.55,879.8,0
9533040,0.187,0.16,2814.565,0
9570058,0.28800000000000003,0.28,437.457,0
9579672,0.45,0.46,98.865,0
9581885,0.41,0.43,419.99800000000005,0
9519275,0.4,0.42,246.153,0
9529435,0.37,0.39,184.546,0
9533066,0.46,0.47,761.013,0
9533071,0.546,0.56,2506.587,0
9533078,0.569,0.57,2083.978,0
9533079,0.183,0.16,1825.3770000000002,0
9534051,0.501,0.52,340.23800000000006,0
9539482,0.55,0.58,438.11300000000006,0
9575305,0.49,0.5,243.75099999999998,0
9594134,0.374,0.39,2351.843,0
9516961,0.569,0.57,285.58,0
9533142,0.43,0.46,169.09099999999998,0
9575657,0.18899999999999997,0.17,268.94599999999997,0
9575662,0.5,0.53,418.471,0
9533171,0.17,0.15,830.01,0
9575728,0.542,0.55,75.972,1.0
9575777,0.44,0.47,255.94099999999997,0
9582382,0.45,0.46,397.25,0
9532112,0.57,0.59,380.195,0
9540467,0.5720000000000001,0.57,135.266,0
9576005,0.535,0.55,366.856,0
9590249,0.53,0.54,332.219,0
9594337,0.5479999999999999,0.57,496.44300000000004,0
9517514,0.11599999999999999,0.09,3476.2859999999996,0
9519915,0.48,0.51,473.964,0
9530511,0.21,0.19,213.52700000000002,0
9533369,0.59,0.6,496.44599999999997,0
9534999,0.431,0.45,251.66400000000002,0
9582827,0.2,0.18,180.34400000000002,0
9593432,0.121,0.1,1499.8339999999998,0
9593457,0.298,0.29,236.06599999999997,0
9527740,0.574,0.57,38.615,0
9530715,0.12300000000000001,0.1,414.881,0
9573366,0.457,0.47,206.111,0
9573367,0.41,0.43,314.07099999999997,0
9580721,0.43,0.45,121.23299999999999,0
9580782,0.55,0.58,324.032,0
9593467,0.489,0.5,422.70099999999996,0
9597704,0.26,0.26,207.97099999999998,0
9612252,0.537,0.56,376.214,0
9632267,0.524,0.54,367.67,0
9643776,0.47,0.48,386.749,0
9655667,0.161,0.13,3282.164,0
9612825,0.32,0.32,389.81,0
9632532,0.44,0.45,289.205,0
9654976,0.56,0.58,457.74300000000005,0
9655728,0.47,0.5,1493.7179999999998,0
9658837,0.198,0.18,536.4490000000001,0
9595808,0.53,0.54,750.03,0
9644345,0.503,0.53,324.073,0
9653430,0.37,0.38,132.89700000000002,0
9655054,0.466,0.47,866.7539999999999,0
9655061,0.475,0.5,853.447,0
9659036,0.54,0.55,305.106,0
9659082,0.11599999999999999,0.09,136.261,0
9659187,0.45,0.48,280.736,0
9594793,0.43,0.46,1917.2839999999999,0
9594812,0.431,0.45,967.1419999999999,0
9641763,0.536,0.56,393.788,0
9653548,0.247,0.24,473.3,0
9656904,0.502,0.51,105.70299999999999,0
9661885,0.523,0.54,183.092,0
9644681,0.35,0.35,258.3,0
9651052,0.136,0.11,348.11199999999997,0
9655116,0.486,0.5,1041.157,0
9655848,0.223,0.21,1435.352,0
9662061,0.542,0.56,159.05,0
9644914,0.34299999999999997,0.35,221.108,0
9653688,0.5529999999999999,0.56,220.729,0
9655904,0.586,0.59,799.683,0
9657102,0.40700000000000003,0.43,339.76599999999996,0
9595022,0.368,0.38,3219.6459999999997,0
9596094,0.451,0.47,1374.342,0
9596139,0.402,0.43,809.909,0
9642131,0.585,0.59,41.667,0
9645092,0.175,0.15,357.212,0
9595059,0.52,0.54,862.055,0
9595147,0.479,0.49,441.07800000000003,0
9601825,0.523,0.54,135.662,0
9601977,0.523,0.54,113.40700000000001,0
9640017,0.39,0.41,481.892,0
9642328,0.452,0.47,358.139,0
9596243,0.48200000000000004,0.51,519.956,0
9605552,0.35,0.38,267.421,1.0
9605603,0.465,0.48,214.21200000000002,0
9605714,0.166,0.15,231.518,0
9630715,0.38,0.4,521.535,0
9654304,0.18100000000000002,0.16,712.58,0
9595239,0.542,0.56,113.352,0
9596434,0.557,0.58,191.646,0
9605900,0.20800000000000002,0.19,250.555,0
9606004,0.363,0.39,212.768,0
9605729,0.47,0.5,160.975,0
9654319,0.222,0.21,1892.602,0
9602658,0.428,0.44,243.321,0
9642890,0.18,0.16,189.05200000000002,0
9652284,0.537,0.56,92.40899999999999,0
9663013,0.436,0.45,164.65200000000002,0
9595343,0.5710000000000001,0.57,592.146,0
9596620,0.41,0.44,195.173,0
9606758,0.511,0.52,152.784,0
9606822,0.461,0.47,174.34900000000002,0
9631319,0.34,0.36,351.12,0
9631366,0.48,0.49,180.271,0
9636406,0.48,0.49,189.333,0
9640579,0.405,0.43,159.635,0
9654450,0.575,0.58,303.244,0
9603175,0.36,0.37,268.343,0
9631548,0.31,0.3,223.437,0
9636601,0.33399999999999996,0.33,225.8,0
9643210,0.231,0.21,328.835,0
9654518,0.53,0.55,685.253,0
9654563,0.516,0.53,903.295,0
9666454,0.523,0.54,217.354,0
9611538,0.19,0.17,543.477,0
9636614,0.526,0.53,154.30700000000002,0
9636761,0.523,0.54,363.44599999999997,0
9654638,0.522,0.53,771.232,0
9654642,0.17300000000000001,0.15,573.029,0
9655495,0.537,0.56,393.43699999999995,0
9656461,0.509,0.52,602.784,0
9666798,0.46299999999999997,0.47,132.4,0
9631940,0.21,0.19,590.735,0
9636945,0.244,0.22,407.144,0
9652694,0.516,0.54,213.9,0
9655532,0.17,0.14,4721.501,0
9655547,0.542,0.55,1164.546,0
9656551,0.528,0.55,917.5419999999999,0
9595626,0.523,0.53,845.311,0
9637036,0.332,0.33,99.053,0
9710597,0.506,0.51,386.879,0
9713071,0.34,0.35,258.817,0
9715154,0.494,0.51,146.786,0
9727761,0.439,0.45,166.43099999999998,0
9758042,0.499,0.53,95.45200000000001,0
9691927,0.519,0.53,382.522,0
9691974,0.41,0.43,101.255,0
9700508,0.332,0.33,255.875,0
9700650,0.41,0.43,70.531,0
9703058,0.535,0.56,440.593,0
9710717,0.20800000000000002,0.19,860.205,0
9713191,0.508,0.52,214.86900000000003,0
9713196,0.613,0.62,1153.157,0
9715236,0.321,0.32,241.054,0
9716117,0.268,0.26,1569.406,0
9752846,0.28,0.29,401.24,0
9692206,0.431,0.45,196.41,0
9697054,0.586,0.59,426.691,0
9711202,0.5,0.51,112.337,0
9713353,0.41,0.43,107.415,0
9715347,0.358,0.37,1170.375,0
9753017,0.293,0.28,119.728,0
9697184,0.46,0.47,214.227,0
9715357,0.359,0.38,685.763,0
9716218,0.39,0.42,452.945,0
9717123,0.17800000000000002,0.15,1422.5279999999998,0
9718265,0.245,0.25,432.76099999999997,0
9711491,0.20800000000000002,0.19,251.13,0
9715460,0.161,0.13,577.67,0
9716288,0.52,0.55,605.586,0
9717150,0.586,0.59,2527.942,0
9703781,0.479,0.49,461.921,0
9717287,0.5529999999999999,0.56,1091.9769999999999,0
9753740,0.49200000000000005,0.5,100.704,0
9697612,0.228,0.22,342.755,0
9697725,0.373,0.39,208.174,0
9713959,0.11599999999999999,0.09,395.311,0
9717341,0.21100000000000002,0.19,1398.0970000000002,0
9706712,0.34,0.36,263.166,0
9712019,0.52,0.55,266.86400000000003,0
9715686,0.452,0.47,144.39600000000002,0
9718972,0.43200000000000005,0.45,169.605,0
9730163,0.18899999999999997,0.17,1252.02,2.0
9754582,0.21,0.19,647.564,0
9693360,0.39,0.41,421.798,0
9693387,0.49,0.5,240.42,0
9706804,0.39,0.41,210.766,0
9719018,0.523,0.54,519.226,0
9693551,0.11599999999999999,0.09,248.18400000000003,0
9698102,0.11599999999999999,0.09,1015.044,0
9698163,0.537,0.56,378.719,0
9702112,0.451,0.47,220.56599999999997,0
9726699,0.11599999999999999,0.09,623.058,0
9726785,0.428,0.45,125.524,0
9726891,0.565,0.57,530.878,0
9730609,0.526,0.53,279.066,0
9693806,0.39,0.41,49.423,0
9704431,0.3,0.29,437.195,0
9712457,0.28,0.29,237.275,0
9715904,0.192,0.17,2713.961,0
9717587,0.525,0.54,1677.463,0
9757613,0.53,0.55,183.46,4.0
9699942,0.4,0.42,425.57300000000004,0
9702550,0.43,0.46,291.67900000000003,0
9707286,0.5529999999999999,0.56,343.418,0
9714623,0.4,0.43,1192.8039999999999,0
9715931,0.54,0.55,839.81,0
9716700,0.243,0.24,994.046,0
9717733,0.55,0.58,1485.106,0
9704915,0.11599999999999999,0.09,726.201,0
9710326,0.46,0.49,180.472,1.0
9715985,0.17800000000000002,0.15,2574.131,0
9716740,0.272,0.26,685.689,0
9717744,0.441,0.45,957.189,0
9752284,0.49200000000000005,0.5,334.846,0
9691776,0.42,0.44,162.31,0
9696483,0.541,0.55,434.00199999999995,0
9702771,0.45899999999999996,0.48,192.851,0
9705079,0.239,0.22,257.98900000000003,0
11243831,0.465,0.48,155.612,0
11246355,0.541,0.55,90.54,0
11251839,0.225,0.21,158.661,0
11288509,0.38,0.41,204.623,0
11297141,0.35,0.36,103.073,0
11241109,0.335,0.34,80.852,0
11241179,0.47700000000000004,0.48,220.69099999999997,0
11243933,0.532,0.55,352.334,0
11288659,0.327,0.34,122.99799999999999,0
11235958,0.55,0.57,109.896,0
11244150,0.488,0.5,288.57,0
11236090,0.45299999999999996,0.48,317.45599999999996,0
11285727,0.44,0.46,188.075,0
11236224,0.541,0.56,229.77700000000002,0
11295354,0.4,0.42,258.09,0
11289422,0.537,0.56,108.32600000000001,0
11299032,0.42,0.44,407.10900000000004,0
11250167,0.523,0.54,207.878,0
11295657,0.213,0.2,668.209,0
11295715,0.5479999999999999,0.57,264.235,0
11236987,0.26,0.27,507.991,0
11253716,0.536,0.56,197.27900000000002,0
11287318,0.519,0.53,41.262,0
11287362,0.32,0.32,410.94300000000004,0
11296078,0.36,0.37,206.62,0
11299900,0.537,0.56,196.338,0
11237082,0.122,0.11,390.98199999999997,0
11242724,0.569,0.58,180.752,0
11245261,0.401,0.42,169.255,0
11245312,0.4,0.42,416.30800000000005,0
11250701,0.37,0.39,351.14599999999996,0
11290367,0.48,0.49,2921.324,0
11237304,0.445,0.47,221.745,0
11245482,0.455,0.48,355.648,0
11293744,0.51,0.52,344.249,0
11234990,0.42,0.43,281.878,0
11254493,0.513,0.52,208.304,0
11293949,0.16399999999999998,0.14,1412.7820000000002,0
11298135,0.34,0.35,218.00900000000001,0
11243269,0.49200000000000005,0.51,446.327,0
11243547,0.43,0.44,105.463,0
11251458,0.245,0.25,212.67,0
11298815,0.51,0.54,154.58100000000002,0
11240969,0.35,0.36,148.21200000000002,0
11251525,0.41,0.43,240.78799999999998,0
11308314,0.18,0.16,865.923,0
11350063,0.25,0.25,684.263,0
11393472,0.193,0.18,339.73199999999997,0
11393486,0.23800000000000002,0.24,449.605,0
11393580,0.596,0.59,33.407,0
11403688,0.41,0.43,115.448,0
11408748,0.564,0.57,187.955,0
11412096,0.494,0.51,202.063,0
11416385,0.547,0.55,233.91099999999997,0
11444307,0.38,0.41,585.001,0
11400756,0.121,0.1,159.856,0
11400758,0.121,0.1,4310.532,0
11441506,0.326,0.33,380.918,0
11339795,0.31,0.3,128.483,0
11350555,0.41,0.43,225.14,0
11359630,0.536,0.56,220.195,0
11441553,0.29,0.3,264.73400000000004,0
11305240,0.513,0.52,190.095,0
11305274,0.4,0.42,223.662,0
11308755,0.258,0.26,92.63600000000001,0
11359819,0.36,0.37,356.38,0
11359869,0.465,0.48,122.42299999999999,0
11413094,0.5479999999999999,0.57,189.12400000000002,0
11444914,0.565,0.57,98.743,0
11309213,0.33899999999999997,0.35,287.545,0
11343461,0.29,0.29,587.035,0
11359967,0.23199999999999998,0.23,517.39,0
11390683,0.537,0.56,231.86599999999999,0
11394358,0.44799999999999995,0.47,362.225,0
11441938,0.586,0.59,157.096,0
11442047,0.49,0.5,289.682,0
11445144,0.43799999999999994,0.46,442.55,0
11305432,0.34,0.36,228.106,0
11305467,0.264,0.27,466.56,0
11340484,0.602,0.6,467.566,0
11340510,0.49,0.49,198.312,0
11360739,0.38,0.41,223.597,0
11390731,0.46,0.49,596.0740000000001,0
11347828,0.537,0.56,227.03599999999997,0
11347963,0.43,0.45,222.265,0
11442458,0.145,0.13,247.676,0
11356900,0.541,0.56,266.112,0
11356952,0.11199999999999999,0.09,3541.788,0
11391176,0.22,0.21,596.331,0
11391259,0.536,0.56,498.63,0
11446073,0.52,0.55,663.529,0
11337141,0.479,0.49,173.963,1.0
11340991,0.302,0.32,243.63099999999997,0
11348237,0.49,0.49,251.453,0
11348285,0.34,0.36,301.10900000000004,0
11357275,0.36,0.38,506.611,0
11395102,0.31,0.33,478.291,0
11401988,0.386,0.4,40.754,0
11405197,0.4,0.42,130.571,0
11410401,0.395,0.42,70.482,0
11410406,0.31,0.3,361.269,0
11410415,0.57,0.58,198.958,0
11442831,0.25,0.25,631.418,0
11446140,0.37,0.38,252.567,0
11303706,0.36,0.37,251.771,0
11341162,0.34600000000000003,0.35,189.04,0
11341234,0.38,0.41,584.616,0
11351921,0.21600000000000003,0.2,95.24700000000001,0
11391702,0.537,0.56,193.167,0
11395206,0.56,0.56,468.11199999999997,0
11348997,0.49700000000000005,0.51,174.688,1.0
11402605,0.48200000000000004,0.5,474.37199999999996,0
11341546,0.55,0.56,334.57,0
11352541,0.49200000000000005,0.5,267.38,0
11357841,0.517,0.54,483.217,0
11341823,0.385,0.4,910.32,0
11358145,0.38,0.39,502.225,0
11443541,0.474,0.5,476.44599999999997,0
11446732,0.317,0.32,87.90899999999999,0
11304296,0.304,0.33,436.82,0
11338236,0.193,0.18,514.268,0
11349556,0.35,0.37,260.205,0
11395884,0.302,0.31,572.518,0
11411584,0.55,0.55,222.085,0
11307917,0.606,0.61,626.5840000000001,0
11389341,0.4,0.42,108.804,0
11389346,0.628,0.62,1481.8329999999999,0
11395961,0.363,0.39,402.49199999999996,0
11411768,0.375,0.4,220.363,0
11415766,0.49,0.5,145.514,0
11415793,0.537,0.56,149.7,0
11446965,0.544,0.57,253.59599999999998,0
11447025,0.527,0.54,269.152,0
11389563,0.37,0.4,271.528,0
11389719,0.445,0.47,515.2280000000001,0
11403355,0.523,0.54,181.63,0
11443974,0.34,0.36,460.401,0
11495571,0.26,0.24,261.487,0
11495591,0.34299999999999997,0.35,304.91900000000004,0
11546211,0.33399999999999996,0.34,502.717,0
11546374,0.273,0.28,215.912,0
11549997,0.516,0.54,522.342,0
11550428,0.34,0.34,259.462,0
11555225,0.193,0.17,522.317,0
11456603,0.166,0.14,194.187,0
11468834,0.594,0.59,133.997,0
11499548,0.41,0.43,153.701,0
11518775,0.52,0.53,255.785,0
11555805,0.528,0.55,362.103,0
11447564,0.317,0.31,881.841,0
11496283,0.37200000000000005,0.39,302.013,0
11499563,0.284,0.27,721.055,0
11515276,0.4,0.42,542.44,0
11550910,0.426,0.46,225.428,0
11512270,0.35,0.37,218.28599999999997,0
11547197,0.57,0.58,550.9680000000001,0
11551165,0.24,0.22,412.153,0
11457072,0.508,0.54,223.72299999999998,0
11551186,0.537,0.56,146.42600000000002,0
11493497,0.36,0.37,228.232,0
11493572,0.47700000000000004,0.48,424.05800000000005,0
11493667,0.537,0.56,252.15,0
11496840,0.24,0.24,743.574,0
11519779,0.5329999999999999,0.56,260.42900000000003,0
11551482,0.48200000000000004,0.49,177.33,0
11558671,0.27,0.27,197.56400000000002,0
11558721,0.244,0.22,155.783,0
11448151,0.537,0.56,209.282,0
11457293,0.52,0.53,214.551,0
11457546,0.316,0.32,183.56799999999998,0
11462594,0.27,0.25,172.02599999999998,0
11515931,0.5329999999999999,0.55,96.301,0
11551500,0.48200000000000004,0.49,269.541,0
11551646,0.537,0.56,290.335,0
11559032,0.562,0.57,141.995,0
11497236,0.26,0.27,718.567,0
11502055,0.54,0.56,696.253,0
11502075,0.47100000000000003,0.49,110.072,0
11547869,0.225,0.21,408.32,1.0
11547920,0.525,0.55,102.735,0
11450013,0.21,0.2,565.283,0
11459571,0.5579999999999999,0.57,114.829,0
11462884,0.45,0.46,119.105,0
11462900,0.25,0.23,173.84900000000002,0
11548140,0.42,0.43,827.419,1.0
11559304,0.375,0.4,226.359,0
11450068,0.537,0.56,134.524,0
11455123,0.5760000000000001,0.61,571.019,0
11497958,0.37,0.38,279.193,5.0
11564319,0.469,0.48,175.558,0
11498106,0.38,0.4,344.569,0
11548779,0.17600000000000002,0.15,591.4159999999999,0
11553806,0.327,0.33,129.52100000000002,0
11498173,0.562,0.57,173.22299999999998,0
11503101,0.569,0.57,225.60299999999998,0
11521274,0.35,0.36,167.218,0
11559839,0.223,0.21,164.63,0
11514135,0.564,0.57,69.007,0
11514174,0.537,0.56,183.269,0
11495260,0.532,0.55,106.075,0
11514272,0.429,0.44,227.516,0
11517805,0.36,0.37,269.112,0
11453592,0.266,0.27,81.676,1.0
11468094,0.26,0.26,328.1,0
11509020,0.28300000000000003,0.29,232.317,0
11560326,0.371,0.4,221.016,0
11652051,0.42,0.44,277.957,0
11656617,0.332,0.33,906.062,0
11703086,0.11599999999999999,0.09,693.8660000000001,0
11708334,0.46399999999999997,0.47,289.405,0
11606216,0.41,0.43,914.939,0
11652345,0.537,0.56,315.488,0
11674867,0.34,0.35,87.346,0
11703375,0.523,0.54,861.434,0
11703456,0.56,0.58,191.196,0
11601794,0.41,0.43,203.389,0
11606361,0.46799999999999997,0.48,550.375,0
11612157,0.159,0.14,227.518,0
11612159,0.13699999999999998,0.12,433.034,0
11598943,0.466,0.49,566.754,0
11617074,0.52,0.53,98.039,0
11652704,0.327,0.32,702.923,0
11652732,0.23,0.21,242.52,0
11703765,0.54,0.55,252.42,0
11599182,0.475,0.49,487.589,0
11602515,0.23,0.22,187.983,0
11602561,0.162,0.14,258.457,0
11612409,0.429,0.44,85.051,0
11662769,0.527,0.55,177.922,0
11602574,0.483,0.5,471.76800000000003,0
11602629,0.25,0.23,211.74,0
11653019,0.26,0.24,265.408,0
11657256,0.29,0.28,203.097,0
11621219,0.557,0.58,208.076,0
11653212,0.452,0.47,543.179,0
11663055,0.537,0.56,163.86599999999999,0
11700807,0.29,0.3,134.582,0
11653259,0.302,0.32,263.72700000000003,0
11657761,0.35,0.36,234.204,0
11668095,0.51,0.54,261.709,0
11701376,0.36,0.37,231.94400000000002,0
11701420,0.41,0.43,168.24900000000002,0
11603169,0.38,0.4,434.43800000000005,0
11603184,0.122,0.11,710.414,0
11603250,0.225,0.21,574.139,0
11618198,0.42,0.44,264.959,0
11618214,0.455,0.48,446.361,0
11701589,0.332,0.33,382.435,0
11701765,0.4,0.42,637.722,0
11568545,0.54,0.54,151.447,0
11600299,0.579,0.58,33.288000000000004,0
11604903,0.496,0.52,945.3810000000001,0
11707004,0.597,0.61,305.007,0
11568704,0.452,0.47,208.479,0
11605179,0.36,0.37,471.56199999999995,0
11615539,0.509,0.53,56.297,0
11654343,0.16899999999999998,0.15,369.60400000000004,0
11672056,0.5710000000000001,0.58,69.608,0
11702167,0.34,0.34,230.58700000000002,0
11597669,0.172,0.15,1203.9389999999999,0
11600744,0.37,0.39,189.303,0
11605209,0.39,0.42,366.37199999999996,0
11610733,0.53,0.54,492.30800000000005,0
11610915,0.5660000000000001,0.6,366.194,0
11622723,0.35600000000000004,0.37,52.798,0
11655859,0.488,0.5,196.692,0
11672332,0.55,0.58,192.737,0
11597738,0.45299999999999996,0.47,422.517,0
11623002,0.523,0.54,143.891,0
11702373,0.11599999999999999,0.09,2785.613,0
11702468,0.12300000000000001,0.11,439.091,0
11597946,0.45899999999999996,0.47,539.163,0
11605610,0.46799999999999997,0.48,473.728,0
11611474,0.515,0.53,241.44299999999998,0
11651554,0.532,0.55,447.608,0
11651634,0.35,0.37,276.005,0
11656160,0.5489999999999999,0.55,150.619,0
11673664,0.506,0.51,244.497,0
11702635,0.47,0.5,393.154,0
11702828,0.511,0.52,292.47700000000003,0
11707694,0.544,0.57,233.53799999999998,0
11598197,0.45,0.47,454.385,0
11656398,0.5329999999999999,0.56,66.567,0
11669352,0.39,0.41,142.137,0
11669367,0.382,0.4,79.487,0
11707868,0.122,0.1,51.983999999999995,0
11707911,0.532,0.55,242.175,0
11708034,0.33799999999999997,0.34,804.9889999999999,0
11751855,0.5429999999999999,0.56,402.575,0
11755098,0.3,0.29,1177.162,0
11755212,0.41,0.43,200.942,0
11760021,0.4,0.41,518.992,0
11807626,0.42,0.44,545.6,0
11818771,0.5539999999999999,0.55,150.41299999999998,0
11713459,0.54,0.55,172.865,0
11718764,0.5329999999999999,0.54,306.097,0
11751991,0.21100000000000002,0.2,233.19400000000002,0
11751992,0.318,0.33,160.629,0
11769994,0.36,0.38,375.958,0
11752232,0.537,0.56,286.605,0
11767303,0.4,0.42,298.431,0
11773636,0.46299999999999997,0.48,279.10900000000004,0
11811567,0.513,0.52,302.525,0
11819057,0.542,0.55,146.694,0
11708484,0.301,0.29,107.387,0
11713884,0.45899999999999996,0.47,192.142,0
11760498,0.537,0.56,474.671,0
11770410,0.512,0.52,137.988,0
11803523,0.28,0.27,441.55300000000005,0
11713989,0.473,0.48,116.785,0
11752690,0.11599999999999999,0.1,762.181,0
11770517,0.42,0.44,191.842,0
11808734,0.43,0.45,380.806,0
11714250,0.556,0.56,68.567,0
11752884,0.11599999999999999,0.09,619.37,0
11752906,0.56,0.59,253.459,2.0
11768142,0.35,0.36,254.33900000000003,1.0
11709022,0.368,0.38,1009.086,0
11709103,0.39,0.41,623.242,0
11774350,0.45,0.46,259.704,0
11804412,0.509,0.53,860.572,0
11804422,0.49,0.5,551.966,0
11763820,0.38,0.4,49.411,0
11815179,0.569,0.57,149.585,0
11822902,0.56,0.59,219.649,0
11720679,0.46,0.47,305.317,0
11764055,0.502,0.52,195.59099999999998,0
11774947,0.41,0.43,172.59799999999998,0
11823146,0.55,0.58,267.619,0
11709473,0.21,0.19,351.661,0
11724582,0.17300000000000001,0.15,273.187,0
11805123,0.33,0.35,655.804,0
11805143,0.42,0.45,331.577,0
11852982,0.49,0.51,108.053,1.0
11853130,0.38,0.41,334.416,1.0
11724976,0.45899999999999996,0.47,275.14799999999997,0
11809760,0.5539999999999999,0.58,201.50099999999998,0
11817493,0.607,0.61,1591.328,0
11820505,0.35600000000000004,0.38,213.91299999999998,0
11853255,0.45,0.47,198.612,1.0
11710007,0.55,0.57,314.079,0
11717254,0.23,0.22,251.40400000000002,0
11717289,0.11599999999999999,0.09,6128.39,0
11754177,0.424,0.45,717.316,0
11769236,0.385,0.4,296.447,0
11769300,0.38,0.4,230.234,0
11775689,0.46799999999999997,0.48,299.172,0
11775907,0.494,0.52,240.40400000000002,0
11820708,0.44,0.46,343.668,0
11853404,0.52,0.55,268.914,0
11710163,0.155,0.13,1201.428,0
11717514,0.5670000000000001,0.57,54.371,0
11769369,0.556,0.56,273.437,0
11769500,0.34,0.34,256.72900000000004,0
11710354,0.428,0.45,235.00400000000002,0
11754553,0.54,0.56,202.81900000000002,3.0
11802265,0.41,0.43,191.385,0
11802278,0.48200000000000004,0.49,114.325,0
11810501,0.534,0.54,387.795,0
11854219,0.37,0.4,212.483,0
11717942,0.639,0.63,235.668,0
11722217,0.303,0.29,232.66,0
11759605,0.304,0.3,922.923,0
11810611,0.23,0.21,441.63199999999995,0
11810753,0.32,0.33,282.91900000000004,0
11713042,0.426,0.45,100.897,0
11713046,0.544,0.56,38.238,0
11751688,0.28,0.28,799.701,0
11759718,0.506,0.53,1617.146,0
11766827,0.532,0.54,145.233,0
11773167,0.47100000000000003,0.5,465.161,0
11718406,0.537,0.55,418.64,0
11866859,0.475,0.5,66.779,0
11870769,0.41,0.43,550.1030000000001,0
11870826,0.49,0.5,184.084,0
11955208,0.42,0.44,1005.615,0
12005016,0.423,0.44,261.434,0
11867251,0.45799999999999996,0.49,662.84,0
11905765,0.578,0.61,199.93099999999998,0
11955485,0.506,0.51,667.067,0
11960496,0.479,0.49,156.11700000000002,0
11966728,0.46399999999999997,0.48,392.727,0
11855375,0.44,0.46,790.913,0
11905939,0.387,0.41,203.408,0
11905944,0.4,0.42,501.415,0
11917662,0.35,0.37,359.101,0
11871698,0.42,0.44,286.188,0
11876220,0.41,0.43,268.723,0
11876227,0.18600000000000003,0.16,745.477,0
11960971,0.45,0.46,278.492,0
11961075,0.34299999999999997,0.35,315.278,0
12006463,0.303,0.29,143.836,0
11855689,0.54,0.57,779.263,0
11925804,0.439,0.45,180.75099999999998,0
11961297,0.25,0.24,251.287,0
11974938,0.579,0.58,156.083,0
11855853,0.218,0.2,1522.3339999999998,0
11868209,0.182,0.16,128.13,0
11911574,0.55,0.56,449.76800000000003,0
11961378,0.5379999999999999,0.56,399.61300000000006,0
12006927,0.56,0.56,133.874,0
12006932,0.196,0.18,400.07,0
11856056,0.537,0.56,322.673,0
11861081,0.327,0.32,1213.0230000000001,0
11903656,0.43,0.45,236.36900000000003,0
11918321,0.531,0.55,191.958,0
11918462,0.31,0.3,412.00199999999995,0
11918482,0.2,0.18,682.8589999999999,0
11957538,0.5870000000000001,0.59,299.491,0
11957647,0.563,0.57,580.164,0
11961565,0.37,0.39,238.362,0
11975232,0.5720000000000001,0.57,530.441,0
12007066,0.35,0.37,272.883,0
11861335,0.368,0.38,595.126,0
11868469,0.58,0.61,103.384,0
11868600,0.5329999999999999,0.54,66.048,0
11903855,0.415,0.43,889.06,0
11918550,0.501,0.53,50.056000000000004,0
11953600,0.34700000000000003,0.36,631.692,0
12007354,0.11599999999999999,0.09,172.122,0
12007544,0.526,0.54,619.797,0
12003557,0.589,0.6,1106.788,0
12007684,0.37,0.38,254.333,0
12007765,0.5539999999999999,0.58,816.2639999999999,0
12008200,0.52,0.53,757.553,0
11858066,0.526,0.53,127.59200000000001,0
11861787,0.11599999999999999,0.09,249.476,0
11862020,0.523,0.54,279.09,0
11912472,0.25,0.23,657.408,0
